Year,Month,Reason Category,State,Count
2023,12,Salmonella,Wisconsin,5
2023,12,Salmonella,Indiana,4
2023,12,Salmonella,Arkansas,1
2023,12,Salmonella,Kansas,1
2023,12,Salmonella,Louisiana,2
2023,12,Salmonella,Mississippi,1
2023,12,Salmonella,Missouri,2
2023,12,Salmonella,Oklahoma,3
2023,12,Salmonella,Texas,3
2023,12,Salmonella,California,4
2023,12,Salmonella,Ohio,2
2023,12,Salmonella,Arizona,1
2023,12,Salmonella,Nevada,1
2023,12,Salmonella,Kentucky,1
2023,12,Salmonella,Maryland,1
2023,12,Salmonella,North Dakota,1
2023,12,Salmonella,Oregon,1
2023,12,Salmonella,Tennessee,1
2023,12,Salmonella,Virginia,1
2023,12,Salmonella,Washington,1
2023,12,Salmonella,West Virginia,1
2023,12,Undeclared,Connecticut,2
2023,12,Undeclared,Delaware,1
2023,12,Undeclared,Maryland,2
2023,12,Undeclared,Massachusetts,2
2023,12,Undeclared,New Hampshire,2
2023,12,Undeclared,New Jersey,3
2023,12,Undeclared,New York,4
2023,12,Undeclared,Pennsylvania,3
2023,12,Undeclared,Rhode Island,2
2023,12,Undeclared,Michigan,2
2023,12,Undeclared,Indiana,5
2023,12,Undeclared,Kentucky,2
2023,12,Undeclared,Ohio,2
2023,12,Undeclared,California,3
2023,12,Undeclared,Colorado,1
2023,12,Undeclared,Florida,4
2023,12,Undeclared,Georgia,2
2023,12,Undeclared,Illinois,2
2023,12,Undeclared,Iowa,2
2023,12,Undeclared,Oregon,1
2023,12,Undeclared,South Carolina,3
2023,12,Undeclared,Texas,1
2023,12,Undeclared,Wisconsin,2
2023,12,Undeclared,Kansas,1
2023,12,Undeclared,Missouri,2
2023,12,Undeclared,Arkansas,1
2023,12,Undeclared,Tennessee,2
2023,12,Undeclared,West Virginia,2
2023,12,Undeclared,North Carolina,2
2023,12,Undeclared,Virginia,1
2023,12,Undeclared,Alabama,1
2024,1,Listeria,Alabama,1
2024,1,Listeria,Florida,1
2024,1,Listeria,Georgia,1
2024,1,Listeria,Kentucky,1
2024,1,Listeria,North Carolina,1
2024,1,Listeria,South Carolina,1
2024,1,Listeria,Tennessee,1
2024,1,Listeria,Virginia,1
2024,1,Listeria,Connecticut,1
2024,1,Listeria,Maryland,1
2024,1,Listeria,Massachusetts,1
2024,1,Listeria,New York,1
2024,1,Listeria,Michigan,1
2024,1,Listeria,Ohio,1
2024,1,Listeria,Pennsylvania,1
2024,1,Mold,Arizona,1
2024,1,Mold,California,2
2024,1,Mold,Colorado,1
2024,1,Mold,Florida,1
2024,1,Mold,Georgia,1
2024,1,Mold,Hawaii,1
2024,1,Mold,Illinois,1
2024,1,Mold,Indiana,2
2024,1,Mold,Massachusetts,1
2024,1,Mold,Michigan,1
2024,1,Mold,Missouri,1
2024,1,Mold,Nevada,1
2024,1,Mold,New Jersey,1
2024,1,Mold,New York,1
2024,1,Mold,North Carolina,1
2024,1,Mold,Pennsylvania,1
2024,1,Mold,Texas,1
2024,1,Mold,Virginia,1
2024,1,Others,Alabama,3
2024,1,Others,Arizona,3
2024,1,Others,California,5
2024,1,Others,Colorado,2
2024,1,Others,Connecticut,3
2024,1,Others,Florida,4
2024,1,Others,Georgia,3
2024,1,Others,Illinois,5
2024,1,Others,Kentucky,3
2024,1,Others,Maryland,3
2024,1,Others,Michigan,3
2024,1,Others,Minnesota,3
2024,1,Others,Missouri,3
2024,1,Others,New Jersey,3
2024,1,Others,New York,4
2024,1,Others,North Carolina,3
2024,1,Others,Ohio,5
2024,1,Others,Oklahoma,1
2024,1,Others,Oregon,3
2024,1,Others,Pennsylvania,4
2024,1,Others,South Carolina,3
2024,1,Others,Tennessee,3
2024,1,Others,Texas,4
2024,1,Others,Virginia,4
2024,1,Others,Arkansas,1
2024,1,Others,Delaware,2
2024,1,Others,Idaho,1
2024,1,Others,Indiana,5
2024,1,Others,Iowa,1
2024,1,Others,Kansas,1
2024,1,Others,Louisiana,1
2024,1,Others,Maine,2
2024,1,Others,Massachusetts,3
2024,1,Others,Mississippi,1
2024,1,Others,New Hampshire,2
2024,1,Others,Utah,1
2024,1,Others,Washington,4
2024,1,Others,Wisconsin,1
2024,1,Others,Rhode Island,1
2024,1,Others,Vermont,1
2024,1,Others,Hawaii,1
2024,1,Others,Nevada,1
2024,1,Salmonella,Illinois,2
2024,1,Salmonella,Indiana,3
2024,1,Salmonella,Kentucky,2
2024,1,Salmonella,Louisiana,2
2024,1,Salmonella,Michigan,2
2024,1,Salmonella,North Carolina,3
2024,1,Salmonella,Ohio,2
2024,1,Salmonella,Tennessee,2
2024,1,Salmonella,Texas,2
2024,1,Salmonella,Virginia,3
2024,1,Salmonella,Alabama,1
2024,1,Salmonella,Alaska,1
2024,1,Salmonella,Arizona,1
2024,1,Salmonella,Arkansas,1
2024,1,Salmonella,California,1
2024,1,Salmonella,Colorado,1
2024,1,Salmonella,Connecticut,1
2024,1,Salmonella,Delaware,2
2024,1,Salmonella,Florida,1
2024,1,Salmonella,Georgia,1
2024,1,Salmonella,Idaho,1
2024,1,Salmonella,Iowa,2
2024,1,Salmonella,Kansas,1
2024,1,Salmonella,Maine,1
2024,1,Salmonella,Maryland,2
2024,1,Salmonella,Massachusetts,1
2024,1,Salmonella,Minnesota,2
2024,1,Salmonella,Mississippi,1
2024,1,Salmonella,Missouri,1
2024,1,Salmonella,Montana,1
2024,1,Salmonella,Nebraska,1
2024,1,Salmonella,Nevada,1
2024,1,Salmonella,New Hampshire,1
2024,1,Salmonella,New Jersey,2
2024,1,Salmonella,New Mexico,1
2024,1,Salmonella,New York,2
2024,1,Salmonella,North Dakota,2
2024,1,Salmonella,Oklahoma,1
2024,1,Salmonella,Oregon,1
2024,1,Salmonella,Pennsylvania,2
2024,1,Salmonella,Rhode Island,1
2024,1,Salmonella,South Carolina,2
2024,1,Salmonella,South Dakota,1
2024,1,Salmonella,Utah,1
2024,1,Salmonella,Vermont,1
2024,1,Salmonella,Washington,1
2024,1,Salmonella,West Virginia,2
2024,1,Salmonella,Wisconsin,2
2024,1,Salmonella,Wyoming,1
2024,1,Undeclared,Alabama,2
2024,1,Undeclared,Colorado,3
2024,1,Undeclared,Florida,6
2024,1,Undeclared,Georgia,5
2024,1,Undeclared,Hawaii,1
2024,1,Undeclared,Illinois,2
2024,1,Undeclared,Indiana,8
2024,1,Undeclared,Louisiana,3
2024,1,Undeclared,Maryland,3
2024,1,Undeclared,Michigan,3
2024,1,Undeclared,Minnesota,4
2024,1,Undeclared,Mississippi,1
2024,1,Undeclared,Missouri,4
2024,1,Undeclared,Nevada,2
2024,1,Undeclared,New Jersey,4
2024,1,Undeclared,North Carolina,3
2024,1,Undeclared,Ohio,4
2024,1,Undeclared,Oregon,2
2024,1,Undeclared,Pennsylvania,5
2024,1,Undeclared,Tennessee,3
2024,1,Undeclared,Texas,4
2024,1,Undeclared,Utah,2
2024,1,Undeclared,Virginia,3
2024,1,Undeclared,Washington,3
2024,1,Undeclared,Wisconsin,5
2024,1,Undeclared,New York,4
2024,1,Undeclared,Iowa,4
2024,1,Undeclared,Arizona,2
2024,1,Undeclared,California,3
2024,1,Undeclared,Connecticut,1
2024,1,Undeclared,Kansas,2
2024,1,Undeclared,Massachusetts,2
2024,1,Undeclared,South Carolina,1
2024,1,Undeclared,North Dakota,1
2024,1,Undeclared,South Dakota,2
2024,1,Undeclared,Arkansas,1
2024,1,Undeclared,Delaware,1
2024,1,Undeclared,Idaho,1
2024,1,Undeclared,Kentucky,1
2024,1,Undeclared,Montana,1
2024,1,Undeclared,New Mexico,1
2024,1,Undeclared,Oklahoma,1
2024,2,Listeria,Alabama,1
2024,2,Listeria,Alaska,1
2024,2,Listeria,Florida,4
2024,2,Listeria,Georgia,3
2024,2,Listeria,Idaho,1
2024,2,Listeria,Mississippi,1
2024,2,Listeria,Montana,2
2024,2,Listeria,North Carolina,3
2024,2,Listeria,Oregon,2
2024,2,Listeria,South Carolina,1
2024,2,Listeria,Tennessee,1
2024,2,Listeria,Utah,2
2024,2,Listeria,Washington,3
2024,2,Listeria,Arizona,3
2024,2,Listeria,California,4
2024,2,Listeria,Illinois,2
2024,2,Listeria,Indiana,1
2024,2,Listeria,Maryland,3
2024,2,Listeria,Nevada,3
2024,2,Listeria,New Jersey,3
2024,2,Listeria,Ohio,1
2024,2,Listeria,Rhode Island,3
2024,2,Listeria,Texas,3
2024,2,Listeria,Wisconsin,1
2024,2,Listeria,Colorado,2
2024,2,Listeria,Connecticut,1
2024,2,Listeria,Delaware,1
2024,2,Listeria,Hawaii,1
2024,2,Listeria,Maine,1
2024,2,Listeria,Massachusetts,1
2024,2,Listeria,New Hampshire,1
2024,2,Listeria,New Mexico,1
2024,2,Listeria,New York,2
2024,2,Listeria,Pennsylvania,1
2024,2,Listeria,South Dakota,1
2024,2,Listeria,Vermont,1
2024,2,Listeria,Wyoming,1
2024,2,Listeria,Arkansas,1
2024,2,Listeria,Iowa,1
2024,2,Listeria,Kansas,1
2024,2,Listeria,Virginia,1
2024,2,Others,Arizona,2
2024,2,Others,California,3
2024,2,Others,Colorado,2
2024,2,Others,Connecticut,1
2024,2,Others,Florida,3
2024,2,Others,Georgia,2
2024,2,Others,Illinois,3
2024,2,Others,Indiana,2
2024,2,Others,Iowa,2
2024,2,Others,Kentucky,3
2024,2,Others,Louisiana,2
2024,2,Others,Maryland,3
2024,2,Others,Michigan,3
2024,2,Others,Minnesota,2
2024,2,Others,Nevada,2
2024,2,Others,New Jersey,3
2024,2,Others,New York,4
2024,2,Others,North Carolina,2
2024,2,Others,Oregon,2
2024,2,Others,Pennsylvania,4
2024,2,Others,Rhode Island,1
2024,2,Others,South Carolina,2
2024,2,Others,Tennessee,2
2024,2,Others,Texas,3
2024,2,Others,Washington,2
2024,2,Others,Virginia,2
2024,2,Others,Ohio,3
2024,2,Others,Alabama,1
2024,2,Others,Alaska,1
2024,2,Others,Arkansas,1
2024,2,Others,Idaho,1
2024,2,Others,Kansas,1
2024,2,Others,Massachusetts,1
2024,2,Others,Missouri,1
2024,2,Others,Nebraska,1
2024,2,Others,New Hampshire,1
2024,2,Others,New Mexico,1
2024,2,Others,North Dakota,1
2024,2,Others,Oklahoma,1
2024,2,Others,Utah,1
2024,2,Others,Wisconsin,1
2024,2,Others,Hawaii,1
2024,2,Salmonella,Indiana,1
2024,2,Undeclared,Michigan,1
2024,2,Undeclared,Ohio,1
2024,2,Undeclared,California,5
2024,2,Undeclared,Illinois,1
2024,2,Undeclared,Indiana,5
2024,2,Undeclared,Washington,2
2024,2,Undeclared,Colorado,1
2024,2,Undeclared,Nevada,1
2024,2,Undeclared,New York,5
2024,2,Undeclared,Maine,1
2024,2,Undeclared,Massachusetts,1
2024,2,Undeclared,New Hampshire,1
2024,2,Undeclared,Vermont,1
2024,2,Undeclared,Oregon,1
2024,2,Undeclared,Maryland,1
2024,2,Undeclared,New Jersey,1
2024,2,Undeclared,Pennsylvania,1
2024,2,Undeclared,Hawaii,1
2024,2,Undeclared,Florida,1
2024,2,Undeclared,Texas,1
2024,3,Listeria,Indiana,2
2024,3,Listeria,Alabama,2
2024,3,Listeria,California,5
2024,3,Listeria,Connecticut,2
2024,3,Listeria,Florida,2
2024,3,Listeria,Georgia,1
2024,3,Listeria,Kentucky,2
2024,3,Listeria,Louisiana,2
2024,3,Listeria,Maryland,3
2024,3,Listeria,Massachusetts,2
2024,3,Listeria,Michigan,1
2024,3,Listeria,Minnesota,2
2024,3,Listeria,Mississippi,2
2024,3,Listeria,Missouri,2
2024,3,Listeria,Nevada,2
2024,3,Listeria,New York,3
2024,3,Listeria,North Carolina,3
2024,3,Listeria,Ohio,2
2024,3,Listeria,Pennsylvania,3
2024,3,Listeria,South Carolina,1
2024,3,Listeria,Tennessee,2
2024,3,Listeria,Utah,3
2024,3,Listeria,Virginia,3
2024,3,Listeria,Washington,5
2024,3,Listeria,Wisconsin,1
2024,3,Listeria,Arizona,1
2024,3,Listeria,Delaware,1
2024,3,Listeria,Maine,1
2024,3,Listeria,New Hampshire,1
2024,3,Listeria,New Jersey,1
2024,3,Listeria,Vermont,1
2024,3,Listeria,Illinois,1
2024,3,Listeria,Texas,2
2024,3,Listeria,Arkansas,1
2024,3,Listeria,Colorado,1
2024,3,Listeria,Iowa,1
2024,3,Listeria,Kansas,1
2024,3,Listeria,Montana,1
2024,3,Listeria,Nebraska,1
2024,3,Listeria,North Dakota,1
2024,3,Listeria,Oklahoma,1
2024,3,Listeria,Oregon,1
2024,3,Listeria,South Dakota,1
2024,3,Listeria,West Virginia,1
2024,3,Listeria,Wyoming,1
2024,3,Others,Florida,3
2024,3,Others,Indiana,3
2024,3,Others,South Carolina,2
2024,3,Others,Arizona,2
2024,3,Others,Arkansas,1
2024,3,Others,California,2
2024,3,Others,Delaware,1
2024,3,Others,Georgia,1
2024,3,Others,Illinois,3
2024,3,Others,Iowa,1
2024,3,Others,Maryland,1
2024,3,Others,Massachusetts,2
2024,3,Others,Michigan,1
2024,3,Others,Minnesota,1
2024,3,Others,Mississippi,1
2024,3,Others,Missouri,1
2024,3,Others,New Hampshire,1
2024,3,Others,New Jersey,1
2024,3,Others,New York,3
2024,3,Others,North Carolina,3
2024,3,Others,North Dakota,1
2024,3,Others,Ohio,2
2024,3,Others,Oregon,2
2024,3,Others,Pennsylvania,3
2024,3,Others,Rhode Island,1
2024,3,Others,Texas,4
2024,3,Others,Vermont,2
2024,3,Others,Wisconsin,2
2024,3,Others,Utah,1
2024,3,Others,Washington,2
2024,3,Others,Connecticut,2
2024,3,Others,Virginia,2
2024,3,Others,Alabama,1
2024,3,Others,Tennessee,1
2024,3,Salmonella,California,1
2024,3,Salmonella,Texas,1
2024,3,Salmonella,Washington,1
2024,3,Undeclared,Alabama,3
2024,3,Undeclared,Arkansas,3
2024,3,Undeclared,California,6
2024,3,Undeclared,Colorado,4
2024,3,Undeclared,Connecticut,2
2024,3,Undeclared,Florida,8
2024,3,Undeclared,Georgia,6
2024,3,Undeclared,Hawaii,2
2024,3,Undeclared,Illinois,4
2024,3,Undeclared,Indiana,7
2024,3,Undeclared,Kansas,3
2024,3,Undeclared,Kentucky,2
2024,3,Undeclared,Louisiana,3
2024,3,Undeclared,Massachusetts,6
2024,3,Undeclared,Mississippi,2
2024,3,Undeclared,Missouri,5
2024,3,Undeclared,Nebraska,4
2024,3,Undeclared,Nevada,4
2024,3,Undeclared,New Jersey,5
2024,3,Undeclared,New Mexico,3
2024,3,Undeclared,New York,6
2024,3,Undeclared,North Carolina,8
2024,3,Undeclared,Ohio,6
2024,3,Undeclared,Oklahoma,4
2024,3,Undeclared,Pennsylvania,7
2024,3,Undeclared,South Carolina,4
2024,3,Undeclared,Tennessee,6
2024,3,Undeclared,Texas,5
2024,3,Undeclared,Vermont,2
2024,3,Undeclared,West Virginia,2
2024,3,Undeclared,Michigan,5
2024,3,Undeclared,Washington,5
2024,3,Undeclared,Arizona,4
2024,3,Undeclared,Delaware,2
2024,3,Undeclared,Idaho,2
2024,3,Undeclared,Iowa,1
2024,3,Undeclared,Maine,1
2024,3,Undeclared,Maryland,4
2024,3,Undeclared,Minnesota,3
2024,3,Undeclared,Montana,1
2024,3,Undeclared,New Hampshire,1
2024,3,Undeclared,North Dakota,1
2024,3,Undeclared,Oregon,3
2024,3,Undeclared,Rhode Island,2
2024,3,Undeclared,South Dakota,1
2024,3,Undeclared,Utah,3
2024,3,Undeclared,Virginia,4
2024,3,Undeclared,Wisconsin,3
2024,3,Undeclared,Wyoming,1
2024,4,Listeria,California,1
2024,4,Listeria,Connecticut,1
2024,4,Listeria,Florida,1
2024,4,Listeria,Georgia,1
2024,4,Listeria,Idaho,1
2024,4,Listeria,Illinois,1
2024,4,Listeria,Indiana,1
2024,4,Listeria,Iowa,1
2024,4,Listeria,Maryland,1
2024,4,Listeria,Missouri,1
2024,4,Listeria,Nebraska,1
2024,4,Listeria,New Hampshire,1
2024,4,Listeria,New York,1
2024,4,Listeria,North Carolina,1
2024,4,Listeria,Oregon,1
2024,4,Listeria,Pennsylvania,1
2024,4,Listeria,South Carolina,1
2024,4,Listeria,Texas,1
2024,4,Listeria,Utah,1
2024,4,Listeria,Washington,1
2024,4,Listeria,Wisconsin,1
2024,4,Others,Arkansas,1
2024,4,Others,Louisiana,1
2024,4,Others,Mississippi,3
2024,4,Others,New Mexico,2
2024,4,Others,Oklahoma,2
2024,4,Others,Texas,4
2024,4,Others,Indiana,7
2024,4,Others,California,3
2024,4,Others,Colorado,2
2024,4,Others,Iowa,1
2024,4,Others,Michigan,2
2024,4,Others,Minnesota,1
2024,4,Others,Missouri,1
2024,4,Others,Montana,1
2024,4,Others,North Carolina,4
2024,4,Others,Pennsylvania,5
2024,4,Others,South Dakota,1
2024,4,Others,Wisconsin,1
2024,4,Others,Wyoming,1
2024,4,Others,Nebraska,1
2024,4,Others,Florida,4
2024,4,Others,Georgia,3
2024,4,Others,Alabama,1
2024,4,Others,Connecticut,1
2024,4,Others,Illinois,2
2024,4,Others,Maryland,3
2024,4,Others,Massachusetts,2
2024,4,Others,New Hampshire,1
2024,4,Others,New Jersey,4
2024,4,Others,New York,3
2024,4,Others,Tennessee,1
2024,4,Others,Virginia,2
2024,4,Others,West Virginia,1
2024,4,Others,Nevada,1
2024,4,Salmonella,Illinois,2
2024,4,Salmonella,Kentucky,2
2024,4,Salmonella,Michigan,2
2024,4,Salmonella,North Carolina,1
2024,4,Salmonella,Vermont,1
2024,4,Salmonella,Virginia,2
2024,4,Salmonella,Arizona,1
2024,4,Salmonella,Arkansas,1
2024,4,Salmonella,California,1
2024,4,Salmonella,Colorado,1
2024,4,Salmonella,Connecticut,1
2024,4,Salmonella,Florida,1
2024,4,Salmonella,Georgia,1
2024,4,Salmonella,Idaho,1
2024,4,Salmonella,Indiana,2
2024,4,Salmonella,Iowa,1
2024,4,Salmonella,Louisiana,1
2024,4,Salmonella,Maine,1
2024,4,Salmonella,Maryland,1
2024,4,Salmonella,Massachusetts,1
2024,4,Salmonella,Minnesota,1
2024,4,Salmonella,Missouri,1
2024,4,Salmonella,Montana,1
2024,4,Salmonella,Nevada,1
2024,4,Salmonella,New Hampshire,1
2024,4,Salmonella,New Jersey,1
2024,4,Salmonella,New York,1
2024,4,Salmonella,Ohio,1
2024,4,Salmonella,Pennsylvania,1
2024,4,Salmonella,South Carolina,1
2024,4,Salmonella,Tennessee,1
2024,4,Salmonella,Texas,1
2024,4,Salmonella,Washington,1
2024,4,Salmonella,West Virginia,1
2024,4,Salmonella,Wisconsin,2
2024,4,Undeclared,Indiana,5
2024,4,Undeclared,California,2
2024,4,Undeclared,Texas,3
2024,4,Undeclared,Connecticut,2
2024,4,Undeclared,Massachusetts,3
2024,4,Undeclared,Michigan,3
2024,4,Undeclared,Oklahoma,1
2024,4,Undeclared,Georgia,2
2024,4,Undeclared,North Carolina,2
2024,4,Undeclared,South Carolina,2
2024,4,Undeclared,Oregon,1
2024,4,Undeclared,Washington,2
2024,4,Undeclared,Florida,2
2024,4,Undeclared,Maryland,2
2024,4,Undeclared,New Jersey,2
2024,4,Undeclared,New York,2
2024,4,Undeclared,Ohio,2
2024,4,Undeclared,Pennsylvania,2
2024,4,Undeclared,Virginia,2
2024,4,Undeclared,Alabama,1
2024,4,Undeclared,Arizona,1
2024,4,Undeclared,Colorado,1
2024,4,Undeclared,Delaware,1
2024,4,Undeclared,Illinois,2
2024,4,Undeclared,Iowa,1
2024,4,Undeclared,Kentucky,1
2024,4,Undeclared,Minnesota,1
2024,4,Undeclared,Missouri,1
2024,4,Undeclared,Montana,1
2024,4,Undeclared,Nebraska,1
2024,4,Undeclared,Tennessee,1
2024,4,Undeclared,Wisconsin,1
2024,5,E-Coli,California,1
2024,5,E-Coli,Washington,1
2024,5,Listeria,Alabama,1
2024,5,Listeria,Florida,1
2024,5,Listeria,Georgia,1
2024,5,Listeria,Kentucky,1
2024,5,Listeria,Louisiana,1
2024,5,Listeria,New Jersey,1
2024,5,Listeria,North Carolina,1
2024,5,Listeria,South Carolina,1
2024,5,Listeria,Tennessee,1
2024,5,Listeria,Texas,2
2024,5,Listeria,Indiana,2
2024,5,Listeria,Utah,1
2024,5,Others,Texas,5
2024,5,Others,Indiana,6
2024,5,Others,Washington,4
2024,5,Others,Alabama,3
2024,5,Others,Alaska,1
2024,5,Others,Arizona,4
2024,5,Others,California,3
2024,5,Others,Colorado,3
2024,5,Others,Connecticut,1
2024,5,Others,Florida,3
2024,5,Others,Georgia,3
2024,5,Others,Hawaii,1
2024,5,Others,Idaho,3
2024,5,Others,Illinois,4
2024,5,Others,Iowa,2
2024,5,Others,Kansas,4
2024,5,Others,Kentucky,4
2024,5,Others,Louisiana,2
2024,5,Others,Maine,1
2024,5,Others,Maryland,3
2024,5,Others,Michigan,3
2024,5,Others,Minnesota,2
2024,5,Others,Mississippi,2
2024,5,Others,Missouri,4
2024,5,Others,Montana,2
2024,5,Others,Nevada,2
2024,5,Others,New Jersey,2
2024,5,Others,New Mexico,1
2024,5,Others,New York,2
2024,5,Others,North Carolina,3
2024,5,Others,North Dakota,1
2024,5,Others,Ohio,4
2024,5,Others,Oklahoma,3
2024,5,Others,Oregon,3
2024,5,Others,Pennsylvania,3
2024,5,Others,Rhode Island,1
2024,5,Others,South Carolina,3
2024,5,Others,Tennessee,2
2024,5,Others,Utah,3
2024,5,Others,Vermont,1
2024,5,Others,Virginia,3
2024,5,Others,Wisconsin,3
2024,5,Others,Wyoming,1
2024,5,Others,Delaware,1
2024,5,Others,Arkansas,1
2024,5,Others,New Hampshire,1
2024,5,Salmonella,Connecticut,1
2024,5,Salmonella,Florida,1
2024,5,Salmonella,Illinois,1
2024,5,Salmonella,Massachusetts,1
2024,5,Salmonella,Missouri,1
2024,5,Salmonella,Pennsylvania,1
2024,5,Salmonella,Virginia,1
2024,5,Undeclared,Florida,5
2024,5,Undeclared,Indiana,6
2024,5,Undeclared,New York,4
2024,5,Undeclared,Connecticut,2
2024,5,Undeclared,Massachusetts,2
2024,5,Undeclared,Arkansas,1
2024,5,Undeclared,Arizona,2
2024,5,Undeclared,California,4
2024,5,Undeclared,Kentucky,1
2024,5,Undeclared,Washington,4
2024,5,Undeclared,Michigan,2
2024,5,Undeclared,Texas,3
2024,5,Undeclared,Maine,1
2024,5,Undeclared,New Hampshire,1
2024,5,Undeclared,Ohio,1
2024,5,Undeclared,Wisconsin,1
2024,5,Undeclared,Missouri,1
2024,5,Undeclared,Alabama,1
2024,5,Undeclared,Alaska,2
2024,5,Undeclared,Georgia,1
2024,5,Undeclared,Iowa,1
2024,5,Undeclared,New Jersey,1
2024,5,Undeclared,North Carolina,1
2024,5,Undeclared,Oregon,2
2024,5,Undeclared,Tennessee,1
2024,5,Undeclared,Virginia,1
2024,5,Undeclared,Idaho,1
2024,5,Undeclared,Montana,1
2024,5,Undeclared,Nevada,1
2024,5,Undeclared,North Dakota,1
2024,5,Undeclared,Utah,1
2024,5,Undeclared,Wyoming,1
2024,6,E-Coli,Arizona,1
2024,6,E-Coli,California,1
2024,6,E-Coli,Colorado,1
2024,6,E-Coli,Indiana,1
2024,6,E-Coli,Texas,1
2024,6,E-Coli,Iowa,1
2024,6,Listeria,Illinois,1
2024,6,Listeria,Arkansas,1
2024,6,Listeria,California,2
2024,6,Listeria,Florida,2
2024,6,Listeria,Georgia,2
2024,6,Listeria,Indiana,3
2024,6,Listeria,Louisiana,1
2024,6,Listeria,Maryland,1
2024,6,Listeria,Missouri,1
2024,6,Listeria,New York,1
2024,6,Listeria,Ohio,1
2024,6,Listeria,Pennsylvania,1
2024,6,Listeria,Tennessee,1
2024,6,Listeria,Texas,1
2024,6,Listeria,Virginia,1
2024,6,Listeria,Idaho,1
2024,6,Listeria,Alabama,2
2024,6,Listeria,Mississippi,1
2024,6,Listeria,North Carolina,1
2024,6,Listeria,South Carolina,1
2024,6,Listeria,Arizona,1
2024,6,Listeria,Colorado,1
2024,6,Listeria,Nevada,1
2024,6,Listeria,New Mexico,1
2024,6,Listeria,Utah,1
2024,6,Others,California,2
2024,6,Others,Indiana,2
2024,6,Others,Utah,2
2024,6,Others,Washington,2
2024,6,Others,Delaware,2
2024,6,Others,Oregon,2
2024,6,Others,Alabama,1
2024,6,Others,Alaska,1
2024,6,Others,Colorado,1
2024,6,Others,Connecticut,1
2024,6,Others,Florida,1
2024,6,Others,Georgia,1
2024,6,Others,Hawaii,1
2024,6,Others,Idaho,1
2024,6,Others,Illinois,1
2024,6,Others,Iowa,1
2024,6,Others,Kansas,1
2024,6,Others,Kentucky,1
2024,6,Others,Louisiana,1
2024,6,Others,Maryland,1
2024,6,Others,Massachusetts,1
2024,6,Others,Michigan,1
2024,6,Others,Minnesota,1
2024,6,Others,Mississippi,1
2024,6,Others,Missouri,1
2024,6,Others,Montana,1
2024,6,Others,Nebraska,1
2024,6,Others,Nevada,1
2024,6,Others,New Jersey,1
2024,6,Others,New Mexico,1
2024,6,Others,New York,1
2024,6,Others,North Dakota,1
2024,6,Others,Ohio,1
2024,6,Others,Oklahoma,1
2024,6,Others,Pennsylvania,1
2024,6,Others,South Carolina,1
2024,6,Others,Tennessee,1
2024,6,Others,Texas,1
2024,6,Others,Virginia,1
2024,6,Others,West Virginia,1
2024,6,Others,Wisconsin,1
2024,6,Others,Wyoming,1
2024,6,Salmonella,Alabama,1
2024,6,Salmonella,California,9
2024,6,Salmonella,Colorado,4
2024,6,Salmonella,Delaware,1
2024,6,Salmonella,Florida,8
2024,6,Salmonella,Georgia,5
2024,6,Salmonella,Kentucky,3
2024,6,Salmonella,Louisiana,3
2024,6,Salmonella,Ohio,7
2024,6,Salmonella,Tennessee,3
2024,6,Salmonella,Texas,6
2024,6,Salmonella,Wisconsin,6
2024,6,Salmonella,Illinois,9
2024,6,Salmonella,Indiana,8
2024,6,Salmonella,Maryland,4
2024,6,Salmonella,Michigan,6
2024,6,Salmonella,Missouri,6
2024,6,Salmonella,New York,5
2024,6,Salmonella,Pennsylvania,7
2024,6,Salmonella,Iowa,4
2024,6,Salmonella,Utah,3
2024,6,Salmonella,Washington,3
2024,6,Salmonella,New Jersey,5
2024,6,Salmonella,North Carolina,4
2024,6,Salmonella,Arkansas,1
2024,6,Salmonella,Idaho,3
2024,6,Salmonella,Kansas,4
2024,6,Salmonella,Massachusetts,3
2024,6,Salmonella,Minnesota,5
2024,6,Salmonella,South Dakota,2
2024,6,Salmonella,Arizona,2
2024,6,Salmonella,Nebraska,2
2024,6,Salmonella,Oklahoma,2
2024,6,Salmonella,Virginia,2
2024,6,Salmonella,Oregon,1
2024,6,Undeclared,Arizona,3
2024,6,Undeclared,California,5
2024,6,Undeclared,Colorado,2
2024,6,Undeclared,Indiana,4
2024,6,Undeclared,New Jersey,3
2024,6,Undeclared,Oregon,3
2024,6,Undeclared,Washington,3
2024,6,Undeclared,New York,4
2024,6,Undeclared,Alabama,1
2024,6,Undeclared,Arkansas,1
2024,6,Undeclared,Connecticut,2
2024,6,Undeclared,Delaware,1
2024,6,Undeclared,Florida,2
2024,6,Undeclared,Georgia,1
2024,6,Undeclared,Idaho,1
2024,6,Undeclared,Illinois,3
2024,6,Undeclared,Iowa,1
2024,6,Undeclared,Kansas,1
2024,6,Undeclared,Kentucky,1
2024,6,Undeclared,Louisiana,1
2024,6,Undeclared,Maine,1
2024,6,Undeclared,Maryland,1
2024,6,Undeclared,Massachusetts,1
2024,6,Undeclared,Michigan,3
2024,6,Undeclared,Minnesota,1
2024,6,Undeclared,Missouri,1
2024,6,Undeclared,Montana,1
2024,6,Undeclared,Nebraska,1
2024,6,Undeclared,Nevada,3
2024,6,Undeclared,New Hampshire,1
2024,6,Undeclared,New Mexico,1
2024,6,Undeclared,North Carolina,2
2024,6,Undeclared,Ohio,3
